Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;;Outer Rim;Anoat Sector;;Nameless Anoat Sector system 2; ;-69.138;-876.668;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;;K-18;402
Star;;Outer Rim;Gordian Reach;;Nameless Gordian Reach system 1; ;432.379;382.577;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;;P-6;590
Star;;Outer Rim;Javin Sector;;Nameless Javin Sector system 1; ;-115.529;-814.725;; ;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Javin_sector;;J-18;375
Star;;Outer Rim;Javin Sector;;Nameless Javin Sector system 2; ;-74.929;-813.78;; ;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Javin_sector;;K-18;388
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 1; ;-104.765;-857.677;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;372
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 10; ;-99.507;-871.406;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;K-18;407
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 2; ;-112.734;-843.585;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;373
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 3; ;-115.132;-837.482;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;374
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 4; ;-118.333;-826.208;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;376
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 5; ;-104.693;-830.911;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;377
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 6; ;-103.976;-843.452;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;379
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 7; ;-100.016;-839.814;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;J-18;380
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 8; ;-97.141;-894.218;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;K-18;405
Star;;Outer Rim;Yarith Sector;;Nameless Yarith Sector system 9; ;-99.763;-882.838;; ;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Yarith_sector;;K-18;406
Star;;Outer Rim;Chorlian Sector;;Nathema system;Nathema;734.736;513.701;;http://starwars.wikia.com/wiki/Nathema;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Chorlian_sector;https://starwars.fandom.com/wiki/Nathema_system;S-4;2103
Star;;Outer Rim;Gordian Reach;;Near Indosa system;Near Indosa;442.441;368.307;;http://starwars.wikia.com/wiki/Near_Indosa;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Near_Indosa_system;P-6;593
Star;;Outer Rim;Samix Sector;;Nedij system;Nedij;531.713;-955.014;;http://starwars.wikia.com/wiki/Nedij;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Samix_sector;https://starwars.fandom.com/wiki/Nedij_system;Q-19;458
Star;;Outer Rim;Xappyh Sector;;Neelgaimon system;Neelgaimon;566.573;624.218;;http://starwars.wikia.com/wiki/Neelgaimon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Xappyh_sector;https://starwars.fandom.com/wiki/Neelgaimon_system;Q-3;714
Star;;Outer Rim;Ash Worlds;;New Alderaan system;New Alderaan;868.824;306.305;;http://starwars.wikia.com/wiki/New_Alderaan;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/New_Alderaan_system;T-6;880
Star;;Outer Rim;Arkanis Sector;;New Ator system;New Ator;624.429;-692.396;;http://starwars.wikia.com/wiki/New_Ator;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/New_Ator_system;R-16;488
Star;;Outer Rim;Cassandran sectors, Tendrannan subsector;;New Bakstre system;New Bakstre;-8.455;432.572;;http://starwars.wikia.com/wiki/New_Bakstre;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cassandran_sectors, https://starwars.fandom.com/wiki/Tendrannan_subsector;https://starwars.fandom.com/wiki/New_Bakstre_system;K-5;820
Star;;Outer Rim;Calamari Sector;;New Heurkea system ;New Heurkea;916.585;309.58;;http://starwars.wikia.com/wiki/New_Heurkea;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/New_Heurkea_system;U-6;867
Star;;Outer Rim;Mandalore Sector;;New Kleyman system;Krownest;328.188;264.487;;https://starwars.fandom.com/wiki/Krownest;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mandalore_sector;https://starwars.fandom.com/wiki/New_Kleyman_system;O-7;2148
Star;;Outer Rim;D'Astan Sector;;Nez Peron system;Nez Peron;345.385;414.248;;http://starwars.wikia.com/wiki/Nez_Peron;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/D'Astan_sector;https://starwars.fandom.com/wiki/Nez_Peron_system;O-5;634
Star;;Outer Rim;Esstran sector, Sith Worlds;;Nfolgai system;Nfolgai;648.903;516.969;;http://starwars.wikia.com/wiki/Nfolgai;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Esstran_sector/Legends, https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Nfolgai_system;R-4;730
Star;;Outer Rim;Veragi Sector;Nharl;Nharl system;Equanus;-10.615;637.137;;http://starwars.wikia.com/wiki/Equanus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Veragi_sector;https://starwars.fandom.com/wiki/Nharl_system;K-3;698
Star;;Outer Rim Territories, Stygian Caldera;Esstran sector, Sith Worlds;;Nicht Ka system;Nicht Ka;607.365;487.064;;http://starwars.wikia.com/wiki/Nicht_Ka;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Stygian_Caldera;https://starwars.fandom.com/wiki/Esstran_sector/Legends, https://starwars.fandom.com/wiki/Sith_Worlds;https://starwars.fandom.com/wiki/Nicht_Ka_system;R-5;735
Star;;Outer Rim Territories, The Slice;Tharin Sector;;Nimat system;Nimat;805.73;153.559;;https://starwars.fandom.com/wiki/Nimat_system;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Tharin_sector;https://starwars.fandom.com/wiki/Nimat_system;T-8;923
Star;;Outer Rim;Corporate Sector;;Ninn system;Ninn;698.63;619.119;;http://starwars.wikia.com/wiki/Ninn;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Ninn_system;R-3;523
Star;;Outer Rim;Noonian Sector;;Noonian system;Noonar;118.205;335.317;;http://starwars.wikia.com/wiki/Noonar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Noonian_sector;https://starwars.fandom.com/wiki/Noonar_system;M-6;852
Star;;Outer Rim;Calaron Sector;Norval;Norval system;Norval II;863.086;44.055;;https://starwars.fandom.com/wiki/Norval_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calaron_sector;https://starwars.fandom.com/wiki/Norval_system;T-9;944
Star;;Outer Rim Territories, Greater Javin;Anoat Sector;;Nothoiin system;Nothoiin;-75.222;-843.09;;http://starwars.wikia.com/wiki/Nothoiin;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Nothoiin_system;K-18;394
Star;;Outer Rim Territories, Tion Cluster;Cronese Mandate;;Nuswatta system;Nuswatta;786.54;356.756;;http://starwars.wikia.com/wiki/Nuswatta;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;https://starwars.fandom.com/wiki/Cronese_Mandate;https://starwars.fandom.com/wiki/Nuswatta_system;S-6;792
Star;;Outer Rim;Ash Worlds;;Nyny system;Nyny;838.241;276.422;;http://starwars.wikia.com/wiki/Nyny;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/Nyny_system;T-7;888
Star;;Outer Rim;Arkanis Sector;;Obana system;Obana;648.241;-687.722;;https://starwars.fandom.com/wiki/Obana_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Obana_system;R-16;490
Star;;Outer Rim;Obtrexta Sector;;Obtrexta system;Bescane;-88.161;608.76;;http://starwars.wikia.com/wiki/Bescane;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Obtrexta_sector;https://starwars.fandom.com/wiki/Obtrexta_system;K-3;675
Star;;Outer Rim;Corporate Sector;;Ocsin system;Ocsin;757.726;603.189;;https://starwars.fandom.com/wiki/Ocsin_(planet);http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Ocsin_system;S-3;540
Star;;Outer Rim;Esstran Sector;;Odacer-Faustin system;Odacer-Faustin;564.865;483.091;;http://starwars.wikia.com/wiki/Odacer-Faustin;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Esstran_sector;https://starwars.fandom.com/wiki/Odacer-Faustin_system;Q-5;2085
Star;;Outer Rim Territories, The Slice;Ash Worlds;;OHS1782-03 system/Xoraes system;OHS1782-03;815.521;229.421;;http://starwars.wikia.com/wiki/OHS1782-03;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/OHS1782-03_system;T-7;883
Star;;Outer Rim Territories, The Slice;Ash Worlds;;OHS2132-04 system;OHS2132-04;874.664;299.694;;http://starwars.wikia.com/wiki/OHS2132-04;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/OHS2132-04_system;T-7;886
Star;;Outer Rim;Ash Worlds;;OHS3842-03 system;OHS3842-03;807.054;269.373;;http://starwars.wikia.com/wiki/OHS3842-03;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/OHS3842-03_system;T-7;884
Star;;Outer Rim Territories, The Slice;Ash Worlds;;OHS4140-02 system;OHS4140-02;816.015;285.071;;http://starwars.wikia.com/wiki/OHS4140-02;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Ash_Worlds;https://starwars.fandom.com/wiki/OHS4140-02_system;T-7;885
Star;;Outer Rim;Prefsbelt Sector;;Ompersan system;Ompersan;-96.72;475.037;;http://starwars.wikia.com/wiki/Ompersan;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Prefsbelt_sector;https://starwars.fandom.com/wiki/Ompersan_system;K-5;693
Star;;Outer Rim;Garis Sector;;Omwat system;Omwat;227.72;-803.394;;http://starwars.wikia.com/wiki/Omwat;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Garis_sector;https://starwars.fandom.com/wiki/Omwat_system;N-18;434
Star;;Outer Rim;Arkanis Sector;;Ooo-temiuk system;Ooo-temiuk;651.848;-667.27;;http://starwars.wikia.com/wiki/Ooo-temiuk;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Ooo-temiuk_system;R-16;492
Star;;Outer Rim;Tharin Sector;;Oovo system;Oovo;776.331;175.003;;http://starwars.wikia.com/wiki/Oovo;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tharin_sector;https://starwars.fandom.com/wiki/Oovo_system;S-8;2068
Star;;Outer Rim;Galov Sector;Opoku;Opoku system;Gamorr;845.478;-431.556;;http://starwars.wikia.com/wiki/Gamorr;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Galov_sector;https://starwars.fandom.com/wiki/Opoku_system;T-14;968
Star;;Outer Rim;Subterrel Sector;;Orax system;Orax;15.022;-1068.917;;http://starwars.wikia.com/wiki/Orax;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Subterrel_sector;https://starwars.fandom.com/wiki/Orax_system;L-20;2058
Star;;Outer Rim;Relgim Sector;;Ord Biniir system;Ord Biniir;1.166;466.658;;http://starwars.wikia.com/wiki/Ord_Biniir;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Relgim_sector;https://starwars.fandom.com/wiki/Ord_Biniir_system;L-5;854
Star;;Outer Rim;Cassander Sector;;Ord Canfre system;Ord Canfre;-26.224;414.138;;http://starwars.wikia.com/wiki/Ord_Canfre;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cassander_sector;https://starwars.fandom.com/wiki/Ord_Canfre_system;K-5;817
Star;;Outer Rim;Fath Sector;;Ord Cantrell system;Ord Cantrell;-15.211;374.818;;http://starwars.wikia.com/wiki/Ord_Cantrell;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Fath_sector;https://starwars.fandom.com/wiki/Ord_Cantrell_system;K-6;697
Star;;Outer Rim;D'Astan Sector;;Ord Cestus system;Ord Cestus;329.052;390.712;;http://starwars.wikia.com/wiki/Ord_Cestus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/D'Astan_sector;https://starwars.fandom.com/wiki/Ord_Cestus_system;O-6;635
Star;;Outer Rim;Khuiumin Sector;;Ord Grovner system;Ord Grovner;338.752;-878.347;;http://starwars.wikia.com/wiki/Ord_Grovner;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Khuiumin_sector;https://starwars.fandom.com/wiki/Ord_Grovner_system;O-18;1008
Star;;Outer Rim;Brema Sector;;Ord Ibanna system;Ord Ibanna;136.716;-781.355;;http://starwars.wikia.com/wiki/Ord_Ibanna;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Brema_sector;https://starwars.fandom.com/wiki/Ord_Ibanna_system;M-17;2086
Star;;Outer Rim Territories, Radama Void;Esstran Sector;;Ord Radama system;Ord Radama;503.499;490.782;;http://starwars.wikia.com/wiki/Ord_Radama;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Radama_Void;http://starwars.wikia.com/wiki/Esstran_sector;https://starwars.fandom.com/wiki/Ord_Radama_system;Q-5;753
Star;;Outer Rim;Clacis Sector;;Ord Sedra system;Ord Sedra;-79.978;538.051;;http://starwars.wikia.com/wiki/Ord_Sedra;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Ord_Sedra_system;K-4;669
Star;;Outer Rim;Noonian Sector;;Ord Sigatt system;Ord Sigatt;212.334;315.442;;http://starwars.wikia.com/wiki/Ord_Sigatt;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Noonian_sector;https://starwars.fandom.com/wiki/Ord_Sigatt_system;N-6;2087
Star;;Outer Rim;Dynali Sector;;Ord Thoden system;Ord Thoden;-142.881;585.91;;http://starwars.wikia.com/wiki/Ord_Thoden;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Dynali_sector;https://starwars.fandom.com/wiki/Ord_Thoden_system;J-4;658
Star;;Outer Rim;Relgim Sector;;Ord Trasi system;Ord Trasi;14.957;511.324;;http://starwars.wikia.com/wiki/Ord_Trasi;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Relgim_sector;https://starwars.fandom.com/wiki/Ord_Trasi_system;L-4;853
Star;;Outer Rim;Mandalore Sector;;Ordo system;Ordo;356.867;267.676;;http://starwars.wikia.com/wiki/Ordo;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mandalore_sector;https://starwars.fandom.com/wiki/Ordo_system;O-7;2088
Star;;Outer Rim;Corva Sector;;Oricon system;Oricon;446.339;634.704;;http://starwars.wikia.com/wiki/Oricon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Corva_sector;https://starwars.fandom.com/wiki/Oricon_system;P-3;2102
Star;;Outer Rim Territories, Greater Javin;Yarith Sector;;Orn Kios system;Orn Kios;-87.299;-880.642;;http://starwars.wikia.com/wiki/Orn_Kios;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Javin/Legends;https://starwars.fandom.com/wiki/Yarith_sector;https://starwars.fandom.com/wiki/Orn_Kios_system;K-18;425
Star;;Outer Rim Territories, Tingel Arm;Corporate Sector;;Orron system;Orron III;747.51;576.267;;https://starwars.fandom.com/wiki/Orron_III;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tingel_Arm/Legends;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Orron_system;S-4;557
Star;;Outer Rim;Sluis Sector;;Orto system;Orto;146.339;-910.468;;http://starwars.wikia.com/wiki/Orto;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sluis_sector;https://starwars.fandom.com/wiki/Orto_system;M-19;2141
Star;;Outer Rim;Savareen Sector;;Orvax system ;Orvax IV;602.145;-744.796;;http://starwars.wikia.com/wiki/Orvax;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Savareen_sector;https://starwars.fandom.com/wiki/Orvax_system;R-17;475
Star;;Outer Rim;The Centrality;;Oseon system;Oseon VII;860.614;150.898;;http://starwars.wikia.com/wiki/Oseon;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Oseon_system;T-8;897
Star;;Outer Rim;Aparo Sector;;Oshetti system;Oshetti IV;635.522;614.198;;https://starwars.fandom.com/wiki/Oshetti_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Aparo_sector;https://starwars.fandom.com/wiki/Oshetti_system;R-3;3817
Star;;Outer Rim;Corporate Sector;;Oslumpex system;Oslumpex V;739.01;581.047;;https://starwars.fandom.com/wiki/Oslumpex_V;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Oslumpex_system;S-4;555
Star;;Outer Rim;Bozhnee Sector;;Ossel system;Ossel II;43.861;-817.056;;https://starwars.fandom.com/wiki/Ossel_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bozhnee_sector;https://starwars.fandom.com/wiki/Ossel_system;L-18;367
Star;;Outer Rim Territories, Inner Zuma Region, Inner Zuma Region;Zuma sector, Moddell sector, Inner Moddell systems;;Ovise system;Ovise III;-327.596;-694.288;;https://starwars.fandom.com/wiki/Ovise_III;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends, https://starwars.fandom.com/wiki/Inner_Moddell_systems;https://starwars.fandom.com/wiki/Ovise_system;H-16;311
Star;;Outer Rim;Anoat Sector;;Ozu system;Ozu;-88.775;-886.01;;http://starwars.wikia.com/wiki/Ozu;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ozu_system;K-18;426
Star;;Outer Rim;Calaron Sector;;Pa'Lowick system;Lowick;907.52;21.964;;http://starwars.wikia.com/wiki/Lowick;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calaron_sector;https://starwars.fandom.com/wiki/Pa%27Lowick_system;U-9;945
Star;;Outer Rim;Rayter Sector;;Pako Ramoon system;Pako Ramoon;-163.157;-933.17;;https://starwars.fandom.com/wiki/Pako_Ramoon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Rayter_sector;https://starwars.fandom.com/wiki/Pako_Ramoon_system;J-19;3832
Star;;Outer Rim;Pakuuni Sector;;Pakuuni system;Pakuuni;851.873;386.329;;http://starwars.wikia.com/wiki/Pakuuni;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Pakuuni_sector;https://starwars.fandom.com/wiki/Pakuuni_system;T-6;1010
Star;;Outer Rim;Ojoster Sector;;Pallaxides system;Pallaxides;221.604;287.935;;http://starwars.wikia.com/wiki/Pallaxides;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Ojoster_sector;https://starwars.fandom.com/wiki/Pallaxides_system;N-7;979
